1.000000000000000000e+00	nan	nan	nan	nan	nan	nan	nan	4.968202942154499868e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.727935011811430055e-01	nan	nan	6.789140853793089736e-01	7.826637591530459792e-01	6.320570650614529828e-01	nan	nan	nan	7.260957859046389684e-01	nan	nan	nan	7.977981462688740200e-01	nan	7.733932809009650411e-01	nan	nan	nan	nan	nan	7.686390364260450303e-01	nan	nan	nan	nan	nan	nan	6.713338284804980516e-01	nan	nan	6.620695136961030070e-01	nan	nan	nan	nan	nan	nan	7.674784351655989934e-01	7.755340147674060214e-01	nan	nan	nan	nan	nan	nan	nan	nan	6.497833644346459603e-02	7.299640637216010530e-01	nan	7.666098411697890302e-01	3.426781967828830266e-01	nan	7.567174118060729926e-01	nan	nan	6.933773897001349606e-01	7.377261457420269952e-01	nan	nan	nan	nan	5.008537993399340138e-01	nan	6.885409985046869741e-01	nan	7.211532387931000043e-01	nan	nan	nan	nan	nan	6.983543977502140176e-01	nan	nan	6.899224762390580024e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.714457420843280344e-01	nan	nan	nan	nan	7.156626353499739857e-01	nan	nan	nan	nan
nan	1.000000000000000000e+00	7.146718731509189571e-01	nan	nan	7.072813206679160469e-01	nan	nan	nan	nan	nan	nan	nan	6.697310226315269510e-01	nan	nan	nan	nan	7.705466166383320159e-01	nan	nan	nan	nan	nan	6.238506692812180177e-01	nan	nan	nan	nan	6.356146464214690317e-01	nan	nan	nan	nan	nan	6.619276896899829454e-01	nan	7.324496266901260322e-01	nan	nan	nan	nan	6.802019671863710482e-01	nan	nan	7.329999438430220282e-01	nan	nan	6.898825042176659483e-01	6.977816467544180057e-01	nan	nan	nan	7.390498320332500315e-01	nan	7.357631087023740468e-01	nan	7.561096817712099627e-01	nan	nan	nan	nan	nan	5.867121894194740062e-01	nan	nan	7.088209727092430468e-01	nan	7.211256508052710235e-01	nan	nan	3.352880273970310077e-01	7.612591398681679555e-01	nan	nan	nan	nan	nan	nan	nan	nan	2.858936423650100256e-01	4.935796045615150063e-01	2.598503971888729835e-01	6.829558773496470225e-01	nan	nan	nan	1.000000000000000021e-03	nan	nan	nan	6.895570817690429566e-01	nan	nan	nan	nan	6.843530845518149830e-01	nan	7.303531263597470291e-01	4.504112199709690012e-01	nan	nan	nan	nan	nan	nan	nan	nan	6.944395375911239787e-01	6.577416727316189871e-01	nan	nan	nan	nan	7.528574894654179728e-01	nan	nan	nan	nan	nan	nan	nan	nan
nan	7.146718731509189571e-01	1.000000000000000000e+00	nan	nan	nan	6.000159170051769797e-01	nan	nan	4.905891070089329897e-01	6.742569385090110279e-01	nan	nan	nan	nan	nan	nan	nan	7.284911180288700105e-01	nan	6.313502420584770070e-01	nan	nan	nan	5.892050722143939989e-01	nan	1.749598210666810094e-01	nan	nan	nan	6.239983063351800530e-01	7.328493945191479897e-01	nan	nan	nan	6.289693426392040099e-01	6.536770317232140082e-01	nan	nan	nan	nan	nan	nan	nan	5.060912472089700298e-01	nan	nan	6.273205886965740330e-01	6.520613480199890510e-01	nan	nan	nan	nan	7.031178878444760416e-01	nan	nan	nan	7.133407185722060451e-01	7.233797437393310048e-01	nan	6.697732431504600514e-01	nan	nan	5.570714602771540402e-01	nan	nan	6.713067149291359614e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.408657334016459872e-01	6.836987699567119714e-01	6.366067562409220004e-01	nan	5.675342610075799765e-01	nan	nan	nan	nan	nan	6.698105930611280012e-01	nan	1.000000000000000021e-03	nan	nan	nan	nan	nan	3.876259771487010064e-01	nan	nan	6.438014821108489771e-01	nan	nan	4.238195541634339758e-01	nan	6.260150427090720449e-01	5.683534397294780494e-01	nan	6.839372026603049992e-01	nan	nan	nan	nan	6.166987738668709973e-01	nan	nan	nan	nan	nan	7.133060471004950553e-01	nan	nan	6.643044524332679668e-01	nan	nan	nan	nan
nan	nan	nan	1.000000000000000000e+00	4.136119415015029888e-01	nan	nan	5.586629515005130386e-01	nan	nan	nan	nan	7.065626067936200405e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.358351138811300096e-01	nan	nan	nan	1.779626335156500039e-01	3.934888933612299966e-01	nan	nan	nan	7.347119732619049604e-01	7.443704105300119611e-01	nan	7.298112360121159492e-01	6.263621158401010414e-01	nan	nan	nan	6.784062277239719663e-01	7.164894298406819795e-01	nan	nan	nan	nan	nan	nan	nan	6.583502659610019903e-01	nan	6.208115190257840199e-01	nan	nan	nan	2.605608594673999856e-01	nan	nan	nan	nan	nan	6.655257311438359524e-01	4.653842821778810257e-01	6.425656552863530102e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.228272947740199683e-01	nan	6.397561097017370191e-01	6.600293935423859892e-01	nan	6.865387856776750120e-01	6.340601524403649547e-01	6.788923863074789455e-01	5.737308821487470123e-01	nan	nan	nan	6.464353038295660436e-01	nan	nan	6.569569042514159518e-01	nan	nan	6.682414212785090513e-01	nan	nan	nan	nan	6.497952589783879684e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.912460641347020207e-01	nan	6.601686811821629863e-01	7.504439474323170156e-01	nan	6.244340029185729835e-01	5.782356836000449585e-01	nan	nan	nan	nan	nan	nan	nan	6.734290942631819821e-01	6.991742955136039939e-01	nan	nan	nan
nan	nan	nan	4.136119415015029888e-01	9.999999999999900080e-01	4.035421711339299833e-01	3.696893308798789857e-01	nan	nan	nan	4.103573089443929844e-01	4.108960151589879928e-01	nan	3.922057625624840171e-01	nan	nan	nan	nan	4.417679791090399766e-01	3.799985594120040000e-01	nan	nan	nan	nan	nan	nan	nan	2.514057741215999786e-01	nan	nan	nan	nan	nan	2.670269001595130254e-01	4.358294962102089998e-01	nan	nan	nan	nan	4.124460261208199863e-01	nan	nan	nan	nan	nan	4.196078525533299963e-01	nan	nan	nan	4.014523899325310174e-01	nan	nan	nan	nan	nan	nan	nan	4.314483032546119756e-01	nan	3.838780361331600166e-01	nan	nan	3.906866035789500202e-01	nan	nan	nan	nan	nan	nan	1.288164266461170049e-01	nan	nan	nan	nan	nan	4.006356608822589926e-01	nan	4.134615679779979902e-01	nan	nan	3.495894315064390079e-01	nan	nan	nan	nan	1.723641770411120100e-01	nan	3.957803256860810137e-01	1.000000000000000021e-03	3.654365420637369771e-02	nan	4.175024493051630037e-01	4.000114806271530266e-01	nan	2.458100063565019922e-01	nan	nan	nan	nan	4.191377676888520254e-01	nan	nan	3.857335577629970036e-01	nan	nan	nan	nan	nan	nan	4.011683802909030150e-01	nan	nan	3.840873558589130154e-01	nan	nan	nan	nan	nan	4.306953260675610018e-01	nan	nan	nan	nan	nan
nan	7.072813206679160469e-01	nan	nan	4.035421711339299833e-01	1.000000000000000000e+00	nan	5.550913395369030390e-01	nan	nan	nan	6.713959968234759490e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.241614404834200158e-01	nan	nan	nan	3.865071889561559892e-01	6.659773234358330463e-01	6.035628674469689647e-01	nan	7.300569969136410098e-01	7.377697715459140548e-01	4.207925723560519971e-01	nan	nan	nan	6.860407956492560189e-01	1.096552395000460062e-01	6.724664460445040071e-01	7.094494424678889910e-01	nan	nan	2.529735284524229910e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.909029702025230035e-01	nan	nan	7.188617736170169747e-01	nan	nan	nan	nan	nan	nan	1.069781977531390066e-01	nan	6.080798255985810086e-02	nan	1.925592473042140040e-01	7.147325821167570536e-01	nan	nan	nan	6.302854729118949617e-01	nan	6.424283717665589810e-01	nan	6.269101576074870286e-01	nan	nan	nan	4.694365652206120010e-01	nan	nan	nan	6.648499363873729973e-01	nan	nan	nan	nan	nan	6.453399158044580419e-01	6.323393771520530171e-01	3.831998880558080134e-01	nan	6.378772561238309491e-01	6.422108948596849665e-01	nan	nan	nan	nan	6.230948492352580415e-01	5.597376444601399603e-01	nan	6.832407497421709719e-01	6.760538173209900137e-01	6.548110547440140206e-01	nan	nan	nan	nan	6.327792918992729554e-01	nan	nan	nan	7.077694237483329598e-01	nan	nan	6.599425156225550149e-01	nan	7.001070627429699655e-01	nan	nan
nan	nan	6.000159170051769797e-01	nan	3.696893308798789857e-01	nan	1.000000000000000000e+00	nan	nan	nan	nan	6.068336235615100493e-01	nan	nan	nan	nan	nan	nan	6.559918022036139718e-01	nan	5.633177277558100160e-01	nan	nan	nan	nan	nan	nan	nan	nan	5.478264425749800326e-01	nan	nan	nan	nan	nan	5.663312389368519995e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.600733253403049838e-01	nan	nan	nan	nan	5.758667196642259789e-01	6.167596290078639631e-01	6.266703198292570276e-01	nan	nan	nan	6.394287495664829901e-01	6.486061685961499457e-01	nan	nan	4.227471144564490246e-01	nan	nan	4.392360885133940185e-01	nan	nan	nan	nan	nan	6.389610434716590515e-01	nan	nan	nan	nan	5.907028463066610335e-01	nan	6.166374301506339917e-01	5.658405507430259718e-01	nan	nan	nan	nan	nan	nan	nan	nan	5.878961443814739729e-01	nan	nan	6.020433370964769493e-01	nan	nan	nan	nan	nan	nan	nan	nan	6.236170784496859465e-01	nan	nan	5.674598124959110423e-01	nan	nan	6.158662788868379812e-01	6.142482017007649953e-01	nan	6.676500407560109762e-01	nan	5.599563249833849898e-01	5.169199020743380224e-01	nan	nan	6.390652626731120334e-01	6.392608953856480092e-01	6.418155939053880044e-01	6.369979382938349977e-01	nan	5.938473185618049488e-01	nan	6.333317617835290125e-01	nan	nan
nan	nan	nan	5.586629515005130386e-01	nan	5.550913395369030390e-01	nan	1.000000000000000000e+00	3.890376585099269979e-01	nan	5.522161949035510053e-01	nan	nan	nan	4.728390263258340220e-01	nan	nan	5.504435959123460398e-01	nan	nan	nan	nan	nan	6.005741588836319700e-01	nan	nan	nan	3.245955826131710076e-01	nan	4.960173360516870189e-01	nan	nan	6.067764155801099735e-01	nan	nan	nan	5.391053241357319781e-01	nan	nan	nan	5.848089164585269506e-01	5.067829567768209476e-01	5.220826754737399877e-01	nan	nan	5.712510273294360008e-01	nan	5.156933393222430384e-01	nan	nan	nan	nan	nan	nan	nan	5.742902741774279507e-01	5.295578439208730170e-01	nan	5.950775446767520016e-01	5.212991134421760542e-01	5.411422194455639545e-01	nan	nan	nan	4.016392377221300047e-01	nan	5.541522255049570189e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.118182471991179872e-01	nan	nan	nan	nan	nan	nan	5.507743534974189892e-01	nan	nan	nan	3.215219972454749775e-01	nan	nan	5.331203541117810474e-01	nan	nan	3.562629842863859753e-01	5.291221772620220420e-01	nan	nan	nan	5.647192665763479669e-01	nan	nan	nan	5.418809415380270167e-01	5.106586441469089799e-01	nan	nan	nan	nan	5.820255066556490053e-01	nan	5.880137050333319459e-01	nan	nan	nan	nan	nan	5.139753132970920069e-01
4.968202942154499868e-01	nan	nan	nan	nan	nan	nan	3.890376585099269979e-01	9.999999999999960032e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.397684822180160102e-01	4.319543912579559830e-01	nan	nan	4.986004284810089948e-01	nan	nan	1.308780607601570112e-01	nan	nan	4.211276366972819818e-01	nan	nan	nan	nan	nan	nan	nan	nan	8.284282889888340551e-02	nan	nan	nan	4.433339453994409873e-01	nan	3.584400429891330120e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.846781114615019925e-01	nan	8.188106799047520368e-02	nan	4.960287926495209748e-02	4.704691442503730059e-01	nan	nan	nan	nan	4.795333309356100138e-01	4.385841789486319975e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.454417586131539930e-01	1.876039097476970008e-01	nan	nan	1.000000000000000021e-03	nan	4.636832663574569913e-01	4.757672139834629998e-01	nan	nan	nan	nan	nan	4.463615361413210136e-01	nan	nan	nan	nan	nan	nan	4.784576958485869946e-01	nan	nan	nan	nan	nan	nan	4.063262653060369933e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.890460741134680100e-01	nan	nan
nan	nan	4.905891070089329897e-01	nan	nan	nan	nan	nan	nan	9.999999999999980016e-01	nan	4.913451475670390090e-01	nan	4.628172419180680008e-01	nan	nan	nan	nan	nan	4.535066650626500273e-01	nan	nan	nan	nan	4.294025517418569859e-01	nan	nan	nan	nan	nan	4.535581885714090045e-01	5.272623212871869747e-01	nan	3.167060447486250152e-01	nan	nan	nan	nan	nan	nan	5.202638985240759517e-01	nan	nan	nan	nan	nan	nan	nan	nan	4.817660796869610018e-01	nan	nan	nan	nan	1.953131366780339884e-01	nan	4.711446214242089869e-01	5.151193660685510212e-01	nan	4.605063300062989806e-01	nan	nan	4.656356417106110035e-01	nan	3.544956503521020097e-01	nan	nan	5.029293905838289752e-02	nan	1.504063163493810085e-01	5.161221668622899550e-01	2.410658955099919953e-01	nan	nan	4.634506726021370149e-01	nan	nan	nan	4.632384003253550153e-01	nan	nan	2.015538042292799870e-01	nan	nan	4.653146352950590092e-01	nan	nan	4.717936195558929957e-01	nan	nan	nan	nan	4.812498381516979729e-01	nan	nan	nan	nan	4.701402541090319853e-01	nan	4.999474711679829930e-01	3.168550931617979960e-01	4.616457962354200140e-01	nan	4.125974467938030021e-01	5.073901014510739937e-01	4.946221041218170078e-01	nan	nan	nan	4.755127192400199765e-01	4.508212668420170099e-01	nan	nan	5.269665478641210044e-01	5.182046049951020139e-01	5.164793121203810067e-01	nan	5.115103917580170467e-01	nan	nan	nan	nan	4.595319792341370224e-01	nan
nan	nan	6.742569385090110279e-01	nan	4.103573089443929844e-01	nan	nan	5.522161949035510053e-01	nan	nan	1.000000000000000000e+00	nan	nan	nan	nan	7.555594715297530017e-01	nan	6.728263238490179710e-01	nan	nan	6.266873654324810472e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.441181779230979787e-01	nan	7.200455415123210301e-01	6.211586512732679699e-01	nan	nan	nan	nan	nan	6.114425949965049956e-01	nan	nan	5.056774027167779684e-01	nan	nan	nan	nan	nan	nan	6.397737554908230484e-01	nan	nan	nan	nan	nan	nan	7.272955898921149576e-01	6.342517111263179519e-01	6.599951678456149606e-01	nan	nan	nan	4.792810703010240148e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.381405069974429578e-01	nan	6.409809242978889987e-01	nan	nan	nan	nan	2.720336202600849851e-01	nan	nan	6.388924223295120441e-01	2.542745188945069734e-01	nan	nan	nan	nan	nan	6.909728885167230050e-01	6.533154567496639586e-01	6.341506267726230162e-01	3.890411307934489860e-01	nan	nan	6.430848860990699967e-01	6.747591351319970343e-03	nan	nan	6.410551379833330232e-01	6.300033218172399474e-01	nan	nan	nan	6.836909310701240194e-01	nan	nan	nan	6.214083618384099728e-01	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.887975412712139534e-01	nan	nan	nan
